"Id","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Condition1","Condition2","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice","Neighborhood.Edwards","Neighborhood.Gilbert","Neighborhood.NAmes","Neighborhood.NridgHt","Neighborhood.NWAmes","Neighborhood.OldTown","Neighborhood.Other","Neighborhood.Sawyer","Neighborhood.Somerst","BldgType.Other","BldgType.TwnhsE","HouseStyle.1Story","HouseStyle.2Story","HouseStyle.Other","Exterior1st.MetalSd","Exterior1st.Other","Exterior1st.Plywood","Exterior1st.VinylSd","Exterior1st.Wd Sdng","Exterior2nd.MetalSd","Exterior2nd.Other","Exterior2nd.Plywood","Exterior2nd.VinylSd","Exterior2nd.Wd Sdng","TotalArea","HouseAge","TotalBath"
-1.73027201392127,0.0733498308209929,"RL",0.212804280727192,-0.127057913742523,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Norm","Norm",0.651256095779058,-0.517022653386024,1.05063379786737,0.878367122733124,"Gable","CompShg","BrkFace",0.564278654911983,1.0519417531466,-0.238030801855157,"PConc",0.617451997889383,-0.0390620642701439,"No","GLQ",0.575227739911995,"Unf",-0.288553960470156,-0.944267060393254,-0.481247823412063,"GasA",0.89087418903869,"Y","SBrkr",-0.793162022889067,1.16145362493334,-0.120200538008602,0.541821861411553,1.10743069712304,-0.240978466509052,0.789470016700575,1.22716489855019,0.163723018527333,-0.211381153187867,0.735742242732246,0.911897317042156,"Typ",-0.950900669936958,"None","Attchd",0.992065984643381,"RFn",0.31161787088171,0.366222670941284,0.0991783935511256,0.10898931436752,"Y",-0.751918199272585,0.216429003220351,-0.359201822854257,-0.116299437102303,-0.270115801243134,-0.0686682189375723,"None","None","None",-0.0876577763013636,-1.59856336458641,0.138729954271588,"WD","Normal",0.573873376011352,-0.271070192300644,-0.239093585261852,-0.426686594265009,-0.235876942980689,-0.229337153380546,-0.289538714537162,-0.702874037121561,-0.230985896055153,-0.250096190942074,-0.307226431044981,-0.290925047418774,-0.994194825537419,1.50974720297807,-0.319087773157399,-0.421067494272184,-0.385486652225757,-0.282536623008715,1.35413981561902,-0.405168860489104,-0.414284880250826,-0.393645885797862,-0.328123764223154,1.37678110146389,-0.394805010646562,-0.219231044917816,-1.04290202378835,1.64169332373666
-1.72790015372398,-0.872263882191367,"RL",0.645526077191956,0.131859307865871,"Pave","None","Reg","Lvl","AllPub","FR2","Gtl","Feedr","Norm",-0.0718115086600481,2.17888118212682,0.156680025674322,-0.429429824620689,"Gable","CompShg","None",-0.602063294816537,-0.689367724851174,-0.238030801855157,"CBlock",0.617451997889383,-0.0390620642701439,"Gd","ALQ",1.17159068345886,"Unf",-0.288553960470156,-0.641008356851332,0.522738741995479,"GasA",0.89087418903869,"Y","SBrkr",0.257052352914191,-0.794890864438069,-0.120200538008602,-0.382317845700021,-0.819683507644112,3.9474567847197,0.789470016700575,-0.761359798323593,0.163723018527333,-0.211381153187867,-0.770826725555383,-0.318574108911216,"Typ",0.600289249736739,"TA","Attchd",-0.101506351746081,"RFn",0.31161787088171,-0.0548376313799491,0.0991783935511256,0.10898931436752,"Y",1.62563778043276,-0.704241947620518,-0.359201822854257,-0.116299437102303,-0.270115801243134,-0.0686682189375723,"None","None","None",-0.0876577763013636,-0.488942518803767,-0.614228161849104,"WD","Normal",0.221323163557112,-0.271070192300644,-0.239093585261852,-0.426686594265009,-0.235876942980689,-0.229337153380546,-0.289538714537162,1.4217555574902,-0.230985896055153,-0.250096190942074,-0.307226431044981,-0.290925047418774,1.00515014041937,-0.661908872241617,-0.319087773157399,2.37328951317049,-0.385486652225757,-0.282536623008715,-0.73797037570772,-0.405168860489104,2.41214467660061,-0.393645885797862,-0.328123764223154,-0.725834388219456,-0.394805010646562,0.371546456952107,-0.183402223028347,0.368454411303447
-1.72552829352669,0.0733498308209929,"RL",0.299348640020145,0.453703010508252,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","Norm","Norm",0.651256095779058,-0.517022653386024,0.984414999927141,0.829930198757056,"Gable","CompShg","BrkFace",0.361954030979484,1.0519417531466,-0.238030801855157,"PConc",0.617451997889383,-0.0390620642701439,"Mn","GLQ",0.0928753591020328,"Unf",-0.288553960470156,-0.301539658856643,-0.322983931328115,"GasA",0.89087418903869,"Y","SBrkr",-0.627610988279686,1.18894324305097,-0.120200538008602,0.674117322982566,1.10743069712304,-0.240978466509052,0.789470016700575,1.22716489855019,0.163723018527333,-0.211381153187867,0.735742242732246,-0.318574108911216,"Typ",0.600289249736739,"TA","Attchd",0.91106062639231,"RFn",0.31161787088171,0.653309240705761,0.0991783935511256,0.10898931436752,"Y",-0.751918199272585,-0.0703373585169691,-0.359201822854257,-0.116299437102303,-0.270115801243134,-0.0686682189375723,"None","None","None",-0.0876577763013636,0.990551942239756,0.138729954271588,"WD","Normal",0.75048068443573,-0.271070192300644,-0.239093585261852,-0.426686594265009,-0.235876942980689,-0.229337153380546,-0.289538714537162,-0.702874037121561,-0.230985896055153,-0.250096190942074,-0.307226431044981,-0.290925047418774,-0.994194825537419,1.50974720297807,-0.319087773157399,-0.421067494272184,-0.385486652225757,-0.282536623008715,1.35413981561902,-0.405168860489104,-0.414284880250826,-0.393645885797862,-0.328123764223154,1.37678110146389,-0.394805010646562,0.0114359781633029,-0.976786654499124,1.64169332373666
-1.7231564333294,0.309753259074083,"RL",0.0685636819056042,0.121262946893041,"Pave","None","IR1","Lvl","AllPub","Corner","Gtl","Norm","Norm",0.651256095779058,-0.517022653386024,-1.86299331150256,-0.720051368477092,"Gable","CompShg","None",-0.602063294816537,-0.689367724851174,-0.238030801855157,"BrkTil",-0.851835950265452,3.43502027675582,"No","ALQ",-0.499102562801103,"Unf",-0.288553960470156,-0.0616484456070629,-0.728535154793231,"GasA",-0.151334397496957,"Y","SBrkr",-0.521554856733052,0.936955076972689,-0.120200538008602,0.554250225481401,1.10743069712304,-0.240978466509052,-1.02568939177634,-0.761359798323593,0.163723018527333,-0.211381153187867,0.735742242732246,0.29666160406547,"Typ",0.600289249736739,"Gd","Detchd",0.789552589015703,"Unf",1.64974166937376,0.815991630238965,0.0991783935511256,0.10898931436752,"Y",-0.751918199272585,-0.175988123367561,4.09112195001825,-0.116299437102303,-0.270115801243134,-0.0686682189375723,"None","None","None",-0.0876577763013636,-1.59856336458641,-1.3671862779698,"WD","Abnorml",-0.438645571027472,-0.271070192300644,-0.239093585261852,-0.426686594265009,-0.235876942980689,-0.229337153380546,-0.289538714537162,1.4217555574902,-0.230985896055153,-0.250096190942074,-0.307226431044981,-0.290925047418774,-0.994194825537419,1.50974720297807,-0.319087773157399,-0.421067494272184,-0.385486652225757,-0.282536623008715,-0.73797037570772,2.46641626724921,-0.414284880250826,2.53861428392091,-0.328123764223154,-0.725834388219456,-0.394805010646562,-0.230380849686771,1.80005885564859,-0.268165044913159
-1.72078457313212,0.0733498308209929,"RL",0.760918556249226,0.934818439385766,"Pave","None","IR1","Lvl","AllPub","FR2","Gtl","Norm","Norm",1.37432370021816,-0.517022653386024,0.951305600957028,0.733056350804922,"Gable","CompShg","BrkFace",1.48069018684153,1.0519417531466,-0.238030801855157,"PConc",0.617451997889383,-0.0390620642701439,"Av","GLQ",0.463409687996958,"Unf",-0.288553960470156,-0.174804678271959,0.233412564279513,"GasA",0.89087418903869,"Y","SBrkr",-0.045595632231083,1.61732312538406,-0.120200538008602,1.30565105891482,1.10743069712304,-0.240978466509052,0.789470016700575,1.22716489855019,1.38954664442428,-0.211381153187867,0.735742242732246,1.52713303001884,"Typ",0.600289249736739,"TA","Attchd",0.870557947266774,"RFn",1.64974166937376,1.74423820581078,0.0991783935511256,0.10898931436752,"Y",0.779929948725489,0.56356723058658,-0.359201822854257,-0.116299437102303,-0.270115801243134,-0.0686682189375723,"None","None","None",-0.0876577763013636,2.1001727880224,0.138729954271588,"WD","Normal",1.03532429170232,-0.271070192300644,-0.239093585261852,-0.426686594265009,-0.235876942980689,-0.229337153380546,-0.289538714537162,1.4217555574902,-0.230985896055153,-0.250096190942074,-0.307226431044981,-0.290925047418774,-0.994194825537419,1.50974720297807,-0.319087773157399,-0.421067494272184,-0.385486652225757,-0.282536623008715,1.35413981561902,-0.405168860489104,-0.414284880250826,-0.393645885797862,-0.328123764223154,1.37678110146389,-0.394805010646562,0.854205250040665,-0.943728969854508,1.64169332373666
-1.71841271293483,-0.163053597432097,"RL",0.789766676013544,0.91407860957181,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","Norm","Norm",-0.794879113099154,-0.517022653386024,0.719539808166239,0.490871730924586,"Gable","CompShg","None",-0.602063294816537,-0.689367724851174,-0.238030801855157,"Wood",0.617451997889383,-0.0390620642701439,"No","GLQ",0.632233021280445,"Unf",-0.288553960470156,-1.13889578057688,-0.629620222240764,"GasA",0.89087418903869,"Y","SBrkr",-0.948366117835361,0.501702790110197,-0.120200538008602,-0.150365831354773,1.10743069712304,-0.240978466509052,-1.02568939177634,1.22716489855019,-2.28792423326657,-0.211381153187867,-0.770826725555383,-0.933809821887902,"Typ",-0.950900669936958,"None","Attchd",0.587039193388025,"Unf",0.31161787088171,0.0408578918748766,0.0991783935511256,0.10898931436752,"Y",-0.432783168439653,-0.251452955403697,-0.359201822854257,10.7987461663923,-0.270115801243134,-0.0686682189375723,"None","MnPrv","Shed",1.32328258625248,1.36042555750064,0.89168807039228,"WD","Normal",-0.384746953863328,-0.271070192300644,-0.239093585261852,-0.426686594265009,-0.235876942980689,-0.229337153380546,-0.289538714537162,1.4217555574902,-0.230985896055153,-0.250096190942074,-0.307226431044981,-0.290925047418774,-0.994194825537419,-0.661908872241617,-0.319087773157399,-0.421067494272184,-0.385486652225757,-0.282536623008715,1.35413981561902,-0.405168860489104,-0.414284880250826,-0.393645885797862,-0.328123764223154,1.37678110146389,-0.394805010646562,-0.457678361969693,-0.679267492697582,0.368454411303447
-1.71604085273754,-0.872263882191367,"RL",0.501285478370368,0.231669593051085,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Norm","Norm",1.37432370021816,-0.517022653386024,1.08374319683748,0.975240970685258,"Gable","CompShg","Stone",0.504771412578895,1.0519417531466,-0.238030801855157,"PConc",2.08673994604422,-0.0390620642701439,"Av","GLQ",2.02886241480747,"Unf",-0.288553960470156,-0.5663252432925,1.57123702705163,"GasA",0.89087418903869,"Y","SBrkr",1.37452183652751,-0.794890864438069,-0.120200538008602,0.513222170325259,1.10743069712304,-0.240978466509052,0.789470016700575,-0.761359798323593,0.163723018527333,-0.211381153187867,0.735742242732246,0.29666160406547,"Typ",0.600289249736739,"Gd","Attchd",1.03256866376892,"RFn",0.31161787088171,0.787282973262518,0.0991783935511256,0.10898931436752,"Y",1.28256762228736,0.156057137591441,-0.359201822854257,-0.116299437102303,-0.270115801243134,-0.0686682189375723,"None","None","None",-0.0876577763013636,0.620678326978875,-0.614228161849104,"WD","Normal",1.55744285069056,-0.271070192300644,-0.239093585261852,-0.426686594265009,-0.235876942980689,-0.229337153380546,-0.289538714537162,-0.702874037121561,-0.230985896055153,3.99572286458616,-0.307226431044981,-0.290925047418774,1.00515014041937,-0.661908872241617,-0.319087773157399,-0.421067494272184,-0.385486652225757,-0.282536623008715,1.35413981561902,-0.405168860489104,-0.414284880250826,-0.393645885797862,-0.328123764223154,1.37678110146389,-0.394805010646562,1.48783323401571,-1.10901739307759,1.00507386752005
-1.71129713234296,-0.163053597432097,"RM",-0.191069395973254,-0.781663116866352,"Pave","None","Reg","Lvl","AllPub","Inside","Gtl","Artery","Norm",0.651256095779058,-0.517022653386024,-1.33324292798075,-1.68878984799844,"Gable","CompShg","None",-0.602063294816537,-0.689367724851174,-0.238030801855157,"BrkTil",-0.851835950265452,-0.0390620642701439,"No","Unf",-0.972684900323612,"Unf",-0.288553960470156,0.870758911551682,-0.243851985286142,"GasA",-0.151334397496957,"Y","FuseF",-0.363764026870986,0.927791870933479,-0.120200538008602,0.653607033856575,-0.819683507644112,-0.240978466509052,0.789470016700575,-0.761359798323593,-1.06210060736962,4.32709654761045,-0.770826725555383,0.911897317042156,"Min1",2.15147916941044,"TA","Detchd",-1.92412691239518,"Unf",0.31161787088171,-0.0165594220780188,-3.92338056841956,0.10898931436752,"Y",-0.0338643798984876,-0.704241947620518,2.99490249125921,-0.116299437102303,-0.270115801243134,-0.0686682189375723,"None","None","None",-0.0876577763013636,-0.858816134064648,0.138729954271588,"WD","Abnorml",-0.628993374222865,-0.271070192300644,-0.239093585261852,-0.426686594265009,-0.235876942980689,-0.229337153380546,3.45140396886334,-0.702874037121561,-0.230985896055153,-0.250096190942074,-0.307226431044981,-0.290925047418774,-0.994194825537419,-0.661908872241617,-0.319087773157399,-0.421067494272184,2.5923467459203,-0.282536623008715,-0.73797037570772,-0.405168860489104,-0.414284880250826,2.53861428392091,-0.328123764223154,-0.725834388219456,-0.394805010646562,-0.1894096983087,1.33725127062397,-0.268165044913159
-1.70892527214568,3.14659439811116,"RL",-0.219917515737572,-0.390822334342658,"Pave","None","Reg","Lvl","AllPub","Corner","Gtl","Artery","Artery",-0.794879113099154,0.38161195845159,-1.06836773621985,-1.68878984799844,"Gable","CompShg","None",-0.602063294816537,-0.689367724851174,-0.238030801855157,"BrkTil",-0.851835950265452,-0.0390620642701439,"No","GLQ",0.893141809082198,"Unf",-0.288553960470156,-0.966898306926233,-0.147409926047486,"GasA",0.89087418903869,"Y","SBrkr",-0.22149360650355,-0.794890864438069,-0.120200538008602,-0.864442846609371,1.10743069712304,-0.240978466509052,-1.02568939177634,-0.761359798323593,-1.06210060736962,4.32709654761045,-0.770826725555383,-0.933809821887902,"Typ",2.15147916941044,"TA","Attchd",-1.6001054793909,"RFn",-1.02650592761034,-1.27495555287898,4.12173735552181,0.10898931436752,"Y",-0.751918199272585,-0.643870081991609,-0.359201822854257,-0.116299437102303,-0.270115801243134,-0.0686682189375723,"None","None","None",-0.0876577763013636,-1.96843697984729,0.138729954271588,"WD","Normal",-0.873241301114421,-0.271070192300644,-0.239093585261852,-0.426686594265009,-0.235876942980689,-0.229337153380546,-0.289538714537162,1.4217555574902,-0.230985896055153,-0.250096190942074,3.25269888106353,-0.290925047418774,-0.994194825537419,-0.661908872241617,3.1317874032115,2.37328951317049,-0.385486652225757,-0.282536623008715,-0.73797037570772,-0.405168860489104,2.41214467660061,-0.393645885797862,-0.328123764223154,-0.725834388219456,-0.394805010646562,-0.606879874388587,1.07278979346705,-0.268165044913159
-1.7041815517511,0.0733498308209929,"RL",0.789766676013544,0.571774157127051,"Pave","None","IR1","Lvl","AllPub","Inside","Gtl","Norm","Norm",2.09739130465727,-0.517022653386024,1.11685259580759,1.02367789466132,"Hip","CompShg","Stone",1.09984383590977,2.79325123114437,-0.238030801855157,"PConc",2.08673994604422,-0.0390620642701439,"No","GLQ",1.21544089989613,"Unf",-0.288553960470156,-0.88316269475421,0.307598763693863,"GasA",0.89087418903869,"Y","SBrkr",0.050113559652465,1.82120445975649,-0.120200538008602,1.47525779232859,1.10743069712304,-0.240978466509052,2.60462942517749,-0.761359798323593,1.38954664442428,-0.211381153187867,2.24231121101988,2.75760445597221,"Typ",2.15147916941044,"Gd","BuiltIn",1.07307134289445,"Fin",1.64974166937376,1.26576058953665,0.0991783935511256,0.10898931436752,"Y",0.420903039038441,-0.387289653068744,-0.359201822854257,-0.116299437102303,-0.270115801243134,-0.0686682189375723,"None","None","None",-0.0876577763013636,0.250804711717995,-1.3671862779698,"New","Partial",1.85410012404401,-0.271070192300644,-0.239093585261852,-0.426686594265009,4.23659496288692,-0.229337153380546,-0.289538714537162,-0.702874037121561,-0.230985896055153,-0.250096190942074,-0.307226431044981,-0.290925047418774,-0.994194825537419,1.50974720297807,-0.319087773157399,-0.421067494272184,2.5923467459203,-0.282536623008715,-0.73797037570772,-0.405168860489104,-0.414284880250826,2.53861428392091,-0.328123764223154,-0.725834388219456,-0.394805010646562,0.724139227743022,-1.17513276236682,2.27831277995327
